solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 5006966908244373888,5006966908244373888,1476210691,2016.0,9.322492631889599,7.438853740692139,-33.54576875049019,1.596267580986023,,,,,,,,,-0.39809930324554443,,,,,,,,,,62,0,62,0,0.11923065781593323,57.6085205078125,0.0,0.0,3,False,,,,,,,,,7,7,11.941213607788086,7,0,0,0.10697395354509354,156.41055297851562,1,0,,0.40720486640930176,0.34315386414527893,0.39194539189338684,0.6873860359191895,22.87571144104004,15.724017143249512,21.675979614257812,9.776752471923828,False,61,71.65131455230217,1.500584363937378,47.748939514160156,21.049306869506836,5,38.41047048574939,7.097043514251709,5.412178993225098,21.377418518066406,6,36.479234653361004,8.850893020629883,4.1215314865112305,20.84278106689453,1.045196533203125,0,0,0,0,0,0.534637451171875,0.3281116485595703,0.2065258026123047,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,327.49510638609405,-82.89487547251183,353.3461478204149,-34.104744340863896,False,False,0,False,False,False,False,False,False,False,False,0.03022473119199276,0.00059980881633237,0.9638031721115112,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5006967458000112128,5006967458000112128,218389224,2016.0,9.399330565367249,0.08415636420249939,-33.54023721379873,0.07493981719017029,0.5642446418143235,0.11409658193588257,4.945324897766113,8.149681091308594,-4.400344465341527,0.08527590334415436,-6.859611226288663,0.1111062541604042,-0.04210960492491722,0.4209478497505188,0.3062302768230438,-0.09721960872411728,-0.06160851940512657,-0.001050263992510736,0.29156461358070374,-0.012092676013708115,-0.21890629827976227,0.20737498998641968,289,0,287,2,-0.46194320917129517,282.4922790527344,0.0,2.393539773120571e-15,31,False,1.4430559873580933,,,,,,,,33,17,0.16050152480602264,40,8,0,0.008473877795040607,34.37590789794922,0,0,0.9794377684593201,0.43470922112464905,0.06028812378644943,0.21024762094020844,0.5443651080131531,-43.38085174560547,14.707945823669434,26.10015869140625,12.064324378967285,False,331,1606.0942314249533,1.585727572441101,1012.84375,17.67293930053711,38,668.8747845540265,8.982599258422852,74.46338653564453,18.27518081665039,34,1318.3679083066845,9.341767311096191,141.1261749267578,16.947803497314453,1.2373138666152954,0,0,0,1,0,1.3273773193359375,0.6022415161132812,0.7251358032226562,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,327.0488263941422,-82.92802770716152,353.41742619947433,-34.13023458725482,False,False,0,False,False,False,False,False,True,True,False,4.909646994510908e-11,5.819940883389219e-13,0.9999383687973022,4532.375,4486.16259765625,4572.24560546875,4.659299850463867,4.640500068664551,4.683599948883057,-0.2418999969959259,-0.3944999873638153,-0.1111999973654747,1366.4482421875,1284.7679443359375,1439.3824462890625,0.0024999999441206455,0.0006000000284984708,0.005900000222027302,0.0019000000320374966,0.0005000000237487257,0.0044999998062849045,0.0010000000474974513,0.00019999999494757503,0.002400000113993883,PHOENIX
1636148068921376768,Gaia DR3 5006967835956646912,5006967835956646912,448034054,2016.0,9.459937766419,0.1533147096633911,-33.49974929164723,0.13822628557682037,0.3681534672651146,0.20546039938926697,1.7918463945388794,20.428756713867188,1.3974222396019398,0.16238164901733398,-20.380906128991104,0.21575330197811127,-0.011330844834446907,0.38017508387565613,0.2960473299026489,-0.10073159635066986,-0.06638016551733017,-0.030871864408254623,0.21483302116394043,0.02599969506263733,-0.1809520572423935,0.25927698612213135,292,0,292,0,0.6747607588768005,316.25457763671875,0.2935613691806793,0.4171041250228882,31,False,1.5675755739212036,,,,,,,,33,17,0.3115765452384949,38,8,0,0.018782954663038254,12.913996696472168,0,0,1.0271236896514893,0.40390074253082275,0.07388943433761597,0.15282247960567474,0.5673801898956299,-39.137481689453125,-0.8578727841377258,16.635744094848633,10.994853019714355,False,324,657.5856055682868,1.151727557182312,570.9558715820312,18.642486572265625,36,371.5233942128228,14.534891128540039,25.5607967376709,18.913576126098633,37,422.9258909307619,9.145097732543945,46.246185302734375,18.182235717773438,1.2081305980682373,0,1,0,0,0,0.7313404083251953,0.2710895538330078,0.4602508544921875,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,326.8210067648298,-82.98644083101237,353.4943540008676,-34.11853541862908,False,False,0,False,False,False,False,False,True,False,False,1.3150505573378268e-08,2.5543825735163672e-11,0.9999739527702332,6005.56640625,5976.2001953125,6034.4375,4.714700222015381,4.699900150299072,4.721700191497803,-3.6910998821258545,-4.027100086212158,-2.595599889755249,4035.405517578125,3960.33203125,4112.58837890625,0.0026000000070780516,0.000699999975040555,0.006000000052154064,0.002300000051036477,0.0006000000284984708,0.005100000184029341,0.0013000000035390258,0.0003000000142492354,0.00279999990016222,MARCS
1636148068921376768,Gaia DR3 5006968179554620416,5006968179554620416,450030103,2016.0,9.36223487098614,0.27689287066459656,-33.53248920905383,0.20999117195606232,5.514430647360142,0.3554370701313019,15.514506340026855,35.974971771240234,-21.728767772241586,0.3297957479953766,28.671577099086267,0.309434711933136,-0.08897930383682251,0.30904442071914673,0.03339063748717308,-0.13188697397708893,-0.029348324984312057,0.04818199574947357,0.2153455913066864,0.056879330426454544,-0.3231559693813324,0.16459529101848602,261,0,259,2,-1.4629980325698853,249.19265747070312,0.0,0.0,95,False,,1.2048410177230835,0.07900863140821457,-0.1879269778728485,0.2976923882961273,-0.21521304547786713,0.09302002936601639,0.16950874030590057,30,16,0.482252836227417,37,7,1,0.0037234153132885695,178.19998168945312,0,0,0.9343836307525635,0.39945873618125916,0.2840546667575836,0.18896695971488953,0.47659581899642944,-22.816429138183594,5.314606189727783,13.061582565307617,9.778812408447266,False,311,359.2387194451906,1.026944875717163,349.81304931640625,19.298908233642578,27,55.74673256022109,6.852621078491211,8.135096549987793,20.972993850708008,34,499.0695474069896,9.593809127807617,52.01995849609375,18.002492904663086,1.5444222688674927,0,1,0,1,0,2.970500946044922,1.6740856170654297,1.2964153289794922,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,327.30202574074104,-82.92143498619242,353.3889768072458,-34.10875439683053,False,False,0,False,False,False,False,False,False,False,False,8.297305442543645e-13,3.4820903105359235e-11,0.9999884366989136,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5006968733605271040,5006968733605271040,479868434,2016.0,9.41673405187461,1.008216142654419,-33.49063341441223,0.7749732732772827,3.4630353336992856,1.545967698097229,2.2400436401367188,4.765129089355469,3.9528605682983633,0.8496898412704468,-2.661080759488318,0.9648029804229736,0.02839459292590618,0.6961756944656372,0.3916725814342499,-0.20406296849250793,0.1962861865758896,0.04981120303273201,0.22895517945289612,0.40029439330101013,-0.2128104865550995,0.08432947099208832,208,0,207,1,-0.6733676791191101,215.56936645507812,0.0,0.0,95,False,,1.2172998189926147,0.2576991319656372,-0.3835659623146057,0.35894978046417236,-0.2933906018733978,-0.16836786270141602,0.2260844111442566,24,14,1.5736294984817505,24,6,0,0.049812063574790955,49.36954879760742,0,0,0.9649649262428284,0.5473167300224304,0.09420038759708405,0.293672651052475,0.5215679407119751,-32.03701400756836,9.365257263183594,20.559459686279297,10.50727653503418,False,184,105.6614559135127,0.978803277015686,107.94963073730469,20.627574920654297,12,68.22012422324903,10.872281074523926,6.274683475494385,20.753761291503906,12,51.49127130057198,5.951961517333984,8.651143074035645,20.46856117248535,1.1329712867736816,0,0,0,0,0,0.2852001190185547,0.12618637084960938,0.1590137481689453,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,327.11903134368276,-82.97898752524002,353.4612547320687,-34.09343396606916,False,False,0,False,False,False,False,False,False,False,False,0.09900535643100739,1.814307815095617e-08,0.9009938836097717,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5006970893973959424,5006970893973959424,1149361254,2016.0,9.22075888461169,0.18138845264911652,-33.49758474868086,0.1451117843389511,1.6867974530406293,0.23185984790325165,7.275073528289795,29.82938575744629,27.21218559762461,0.17987549304962158,12.218396402673374,0.21516694128513336,0.07814379036426544,0.4592590034008026,0.34532272815704346,-0.054318618029356,0.11108188331127167,0.013616686686873436,0.2783547341823578,0.05357496067881584,-0.11094695329666138,0.2229747623205185,323,0,322,1,-1.2270983457565308,301.7642822265625,0.0,2.2575405866258943e-15,31,False,1.2683477401733398,,,,,,,,37,17,0.3134656846523285,44,7,0,0.013736829161643982,56.96798324584961,0,0,0.9506295919418335,0.4325728714466095,0.12455805391073227,0.2921693027019501,0.555169939994812,-24.04829978942871,-10.351160049438477,23.95224952697754,8.131702423095703,False,349,541.2112553980685,1.1360704898834229,476.3887939453125,18.85395050048828,39,115.13650228164556,6.4093146324157715,17.96393394470215,20.185508728027344,40,652.6441329132589,7.44005823135376,87.72029876708984,17.711204528808594,1.4186339378356934,0,0,0,0,0,2.47430419921875,1.3315582275390625,1.1427459716796875,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,328.2830368221393,-82.89969135122539,353.28355745367537,-34.02212211882751,False,False,0,False,False,False,False,False,False,False,False,1.0712971850769526e-13,7.44336504324844e-13,0.9999148845672607,3257.86279296875,3229.354248046875,3305.214111328125,4.747600078582764,4.617400169372559,4.960000038146973,-0.6668999791145325,-0.9002000093460083,-0.22020000219345093,407.9399108886719,379.15789794921875,436.7959899902344,0.0017999999690800905,0.00039999998989515007,0.004699999932199717,0.0012000000569969416,0.0003000000142492354,0.003100000089034438,0.0007999999797903001,0.00019999999494757503,0.0020000000949949026,MARCS
1636148068921376768,Gaia DR3 5006972062204505216,5006972062204505216,1750801671,2016.0,9.344510063163247,3.0658516883850098,-33.44221708895224,2.0335943698883057,,,,,,,,,-0.14615146815776825,,,,,,,,,,60,0,60,0,0.6599428057670593,61.49497985839844,2.9431588649749756,0.3991844952106476,3,False,,,,,,,,,7,6,10.879569053649902,7,1,1,0.05678049474954605,84.97673034667969,0,0,,0.37735018134117126,0.3775423467159271,0.21494846045970917,0.8281233906745911,-58.41944122314453,1.9939926862716675,22.614473342895508,6.521946907043457,False,60,69.52057567564509,2.083059549331665,33.37425994873047,21.082082748413086,4,57.11322479786707,28.103357315063477,2.0322563648223877,20.946701049804688,4,102.55374574975527,27.4176082611084,3.740433692932129,19.720516204833984,2.2966866493225098,0,0,0,0,0,1.2261848449707031,-0.13538169860839844,1.3615665435791016,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,327.7370449008287,-82.99575760388313,353.424892081687,-34.022253572394646,False,False,0,False,False,False,False,False,False,False,False,2.317480175406672e-05,2.5386652851011604e-05,0.9994177222251892,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5006973509609809792,5006973509609809792,623187572,2016.0,9.32131644244416,0.6241500377655029,-33.364504151329974,0.41601821780204773,0.5503773204365917,0.7062925100326538,0.7792484164237976,43.23540496826172,42.46148725115598,0.6125885844230652,-8.143843218530334,0.5769573450088501,-0.14233838021755219,0.5473920702934265,0.6546971201896667,-0.16346867382526398,0.04850304499268532,-0.16413938999176025,0.18421457707881927,0.18530194461345673,-0.1351141482591629,0.03836123272776604,254,0,254,0,-0.08298726379871368,257.9491271972656,0.0,1.2761724491017982e-15,95,False,,1.4122376441955566,0.13208508491516113,-0.22046184539794922,0.2772603929042816,-0.19161152839660645,0.014776205644011497,0.11079028993844986,29,15,0.990369975566864,36,36,0,0.02037104219198227,42.306907653808594,0,0,0.9949339628219604,0.44829851388931274,0.0208418071269989,0.36430707573890686,0.6071866154670715,-35.65612030029297,-3.2298202514648438,28.926551818847656,8.858495712280273,False,294,173.28949919819897,0.8451173901557922,205.0478515625,20.090436935424805,25,45.735546041609545,4.686395168304443,9.75921630859375,21.187908172607422,29,202.99189638616866,7.779084205627441,26.094575881958008,18.979198455810547,1.4353289604187012,0,0,0,0,0,2.208709716796875,1.0974712371826172,1.1112384796142578,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,328.16797829530407,-83.05639241340808,353.44868692770245,-33.9446333180054,False,False,0,False,False,False,False,False,False,False,False,1.842833524667853e-11,6.00730715172304e-11,0.9999985098838806,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5006973956285498368,5006973956285498368,777295831,2016.0,9.478561757622895,0.7571023106575012,-33.46933114800824,0.6716814637184143,1.6789153485495212,0.9540891051292419,1.7597049474716187,43.1254768371582,42.52374794819158,0.9235881567001343,-7.1789812384034235,1.0580196380615234,-0.09881347417831421,0.12952768802642822,0.3997555673122406,-0.09649871289730072,0.010226582176983356,-0.11653682589530945,0.14631280303001404,-0.07463472336530685,-0.07059811800718307,0.16658535599708557,258,0,258,0,2.3474411964416504,356.9194030761719,3.1163084506988525,2.6812076568603516,95,False,,1.1344542503356934,0.1983555555343628,-0.1095237135887146,0.20352604985237122,-0.010288537479937077,0.014631010591983795,-0.019499149173498154,29,17,1.5152614116668701,30,6,0,0.04777882993221283,159.44821166992188,0,0,1.104997158050537,0.3419378101825714,0.14951561391353607,0.1869485229253769,0.5854206681251526,-30.977794647216797,14.20804214477539,11.017202377319336,11.134631156921387,False,253,113.0979810076407,0.8734914064407349,129.4780731201172,20.553730010986328,17,30.939390030774874,6.520645618438721,4.744835376739502,21.612262725830078,27,147.83531293137688,7.960616588592529,18.570837020874023,19.323450088500977,1.5807063579559326,0,0,0,0,1,2.2888126373291016,1.05853271484375,1.2302799224853516,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,326.8139024593089,-83.02058450395778,353.52828345162175,-34.09911019466553,False,False,0,False,False,False,False,False,False,False,False,1.223153387385975e-13,4.723197388756262e-10,0.9999951124191284,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5006976258387962368,5006976258387962368,405502929,2016.0,9.58326778344246,2.4994661808013916,-33.36686834097997,2.074434518814087,,,,,,,,,-0.09097527712583542,,,,,,,,,,78,0,78,0,0.31655600666999817,76.20406341552734,0.0,0.0,3,False,,,,,,,,,9,7,4.446961402893066,9,1,0,0.07520918548107147,138.0849609375,0,0,,0.6036804914474487,0.20594747364521027,0.5082500576972961,0.6955981850624084,-62.85526657104492,83.02861022949219,32.41220474243164,10.549179077148438,False,77,76.4181085312196,1.376656413078308,55.50993347167969,20.9793758392334,6,38.41611656433106,8.920833587646484,4.306336879730225,21.37725830078125,8,100.56400793484895,16.45423698425293,6.111739158630371,19.741788864135742,1.8186805248260498,0,0,0,1,1,1.6354694366455078,0.39788246154785156,1.2375869750976562,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,326.5235259375726,-83.15064092508628,353.6797959023587,-34.050257466501066,False,False,0,False,False,False,False,False,False,False,False,2.0404155293363146e-05,7.4505232987576164e-06,0.9996517896652222,,,,,,,,,,,,,,,,,,,,,,
